filename,label,xmin,ymin,xmax,ymax
frame_000405.PNG,Sandwiches,325.79,627.57,395.74,742.2800000000001
frame_000406.PNG,Sandwiches,324.87,625.17,394.82,739.89
frame_000407.PNG,Sandwiches,323.95,622.78,393.89,737.49
frame_000408.PNG,Sandwiches,323.03,620.38,392.96999999999997,735.1
frame_000409.PNG,Sandwiches,324.87,620.01,394.82,734.73
frame_000410.PNG,Sandwiches,326.71,619.64,396.65999999999997,734.36
frame_000411.PNG,Sandwiches,328.55,619.27,398.5,733.99
frame_000412.PNG,Sandwiches,331.32,618.17,401.26,732.88
frame_000413.PNG,Sandwiches,334.08,617.06,404.03,731.78
frame_000414.PNG,Sandwiches,336.85,615.96,406.79,730.6700000000001
frame_000415.PNG,Sandwiches,339.06,614.85,409.01,729.57
frame_000416.PNG,Sandwiches,341.27,613.75,411.21999999999997,728.46
frame_000417.PNG,Sandwiches,343.48,612.64,413.43,727.36
frame_000418.PNG,Sandwiches,346.2,612.95,419.02,729.5500000000001
frame_000419.PNG,Sandwiches,348.91,613.26,424.62,731.74
frame_000420.PNG,Sandwiches,352.23,612.16,427.93,730.63
frame_000421.PNG,Sandwiches,355.55,611.05,431.25,729.53
frame_000422.PNG,Sandwiches,357.48,609.95,433.18,728.4200000000001
frame_000423.PNG,Sandwiches,359.42,608.84,435.12,727.3100000000001
frame_000424.PNG,Sandwiches,361.9,605.8,437.60999999999996,724.27
frame_000425.PNG,Sandwiches,364.39,602.76,440.09,721.23
frame_000426.PNG,Sandwiches,365.22,602.21,440.92,720.6800000000001
frame_000427.PNG,Sandwiches,366.05,601.65,441.76,720.13
frame_000428.PNG,Sandwiches,366.05,598.89,441.75,717.36
frame_000429.PNG,Sandwiches,366.05,596.12,441.75,714.6
frame_000430.PNG,Sandwiches,366.05,593.36,441.75,711.83
frame_000431.PNG,Sandwiches,366.97,591.15,442.67,709.62
frame_000432.PNG,Sandwiches,367.89,588.94,443.59,707.4100000000001
frame_000433.PNG,Sandwiches,368.81,586.72,444.52,705.2
frame_000434.PNG,Sandwiches,368.5,583.97,444.84000000000003,702.99
frame_000435.PNG,Sandwiches,368.18,581.21,445.16,700.77
frame_000436.PNG,Sandwiches,367.86,578.45,445.48,698.5600000000001
frame_000437.PNG,Sandwiches,367.55,575.7,445.8,696.35
frame_000438.PNG,Sandwiches,367.55,574.04,445.8,694.6899999999999
frame_000439.PNG,Sandwiches,367.55,572.38,445.8,693.03
frame_000440.PNG,Sandwiches,367.55,570.72,445.8,691.37
frame_000441.PNG,Sandwiches,367.88,569.28,446.13,689.93
frame_000442.PNG,Sandwiches,368.21,567.84,446.46,688.49
frame_000443.PNG,Sandwiches,368.54,566.41,446.79,687.06
frame_000444.PNG,Sandwiches,368.87,564.97,447.12,685.62
frame_000445.PNG,Sandwiches,369.2,563.53,447.46,684.18
frame_000446.PNG,Sandwiches,369.12,563.64,447.37,684.29
frame_000447.PNG,Sandwiches,369.04,563.75,447.29,684.4
frame_000448.PNG,Sandwiches,368.95,563.86,447.21,684.51
frame_000449.PNG,Sandwiches,368.87,563.97,447.12,684.62
frame_000450.PNG,Sandwiches,368.79,564.08,447.04,684.73
frame_000451.PNG,Sandwiches,368.7,564.19,446.96,684.84
frame_000452.PNG,Sandwiches,368.62,564.3,446.87,684.9499999999999
frame_000453.PNG,Sandwiches,368.54,564.41,446.79,685.06
frame_000454.PNG,Sandwiches,368.45,564.53,446.71,685.17
frame_000455.PNG,Sandwiches,368.37,564.64,446.62,685.28
frame_000456.PNG,Sandwiches,368.29,564.75,446.54,685.39
frame_000457.PNG,Sandwiches,368.2,564.86,446.46,685.51
frame_000458.PNG,Sandwiches,368.12,564.97,446.37,685.62
frame_000459.PNG,Sandwiches,368.04,565.08,446.29,685.73
frame_000460.PNG,Sandwiches,367.95,565.19,446.21,685.84
frame_000461.PNG,Sandwiches,367.87,565.3,446.12,685.9499999999999
frame_000462.PNG,Sandwiches,367.79,565.41,446.04,686.06
frame_000463.PNG,Sandwiches,367.7,565.52,445.96,686.17
frame_000464.PNG,Sandwiches,367.62,565.63,445.87,686.28
frame_000465.PNG,Sandwiches,367.54,565.74,445.79,686.39
frame_000466.PNG,Sandwiches,365.32,565.55,443.58,686.1999999999999
frame_000467.PNG,Sandwiches,363.11,565.37,441.36,686.02
frame_000468.PNG,Sandwiches,360.9,565.18,439.15,685.8299999999999
frame_000469.PNG,Sandwiches,360.29,564.26,438.54,684.91
frame_000470.PNG,Sandwiches,359.67,563.34,437.92,683.99
frame_000471.PNG,Sandwiches,359.06,562.42,437.31,683.0699999999999
frame_000472.PNG,Sandwiches,358.44,561.5,436.69,682.14
frame_000473.PNG,Sandwiches,357.83,560.57,436.08,681.22
frame_000474.PNG,Sandwiches,357.21,559.65,435.46,680.3
frame_000475.PNG,Sandwiches,356.6,558.73,434.85,679.38
frame_000476.PNG,Sandwiches,355.98,557.81,434.24,678.4599999999999
frame_000477.PNG,Sandwiches,355.37,556.88,433.62,677.53
frame_000478.PNG,Sandwiches,351.97,557.99,430.22,678.64
frame_000479.PNG,Sandwiches,348.57,559.1,426.83,679.75
frame_000480.PNG,Sandwiches,345.18,560.2,423.43,680.85
frame_000481.PNG,Sandwiches,341.78,561.31,420.03,681.9599999999999
frame_000482.PNG,Sandwiches,338.38,562.42,416.63,683.06
frame_000483.PNG,Sandwiches,334.99,563.52,413.24,684.17
frame_000484.PNG,Sandwiches,331.59,564.63,409.84,685.28
frame_000485.PNG,Sandwiches,328.76,566.12,410.94,688.04
frame_000486.PNG,Sandwiches,325.94,567.6,412.05,690.8100000000001
frame_000487.PNG,Sandwiches,323.12,569.09,413.15,693.57
frame_000489.PNG,Sandwiches,184.33,0.0,821.4000000000001,372.2
frame_000490.PNG,Sandwiches,175.04,-0.02,744.4599999999999,433.09000000000003
frame_000491.PNG,Sandwiches,191.42,8.4,659.48,481.04999999999995
frame_000492.PNG,Sandwiches,223.84,104.78,604.37,494.71000000000004
frame_000493.PNG,Sandwiches,231.39,127.06,585.49,499.8
frame_000494.PNG,Sandwiches,238.95,149.33,566.62,504.89
frame_000495.PNG,Sandwiches,232.75,178.53,544.05,493.96000000000004
frame_000496.PNG,Sandwiches,226.54,207.73,521.49,483.02
frame_000497.PNG,Sandwiches,220.34,236.93,498.92999999999995,472.08000000000004
frame_000498.PNG,Sandwiches,218.68,242.74,497.27,477.89
frame_000499.PNG,Sandwiches,217.02,248.54,495.61,483.7
frame_000500.PNG,Sandwiches,215.36,258.5,493.95,493.65
frame_000501.PNG,Sandwiches,223.69,288.47,471.28,493.54
frame_000502.PNG,Sandwiches,225.69,298.39,460.64,503.46
frame_000503.PNG,Sandwiches,227.69,308.3,450.0,513.37
frame_000504.PNG,Sandwiches,236.88,310.4,442.16999999999996,519.04
frame_000505.PNG,Sandwiches,246.07,312.49,434.33,524.71
frame_000506.PNG,Sandwiches,240.27,325.21,428.53,537.43
frame_000507.PNG,Sandwiches,234.46,337.93,422.72,550.15
frame_000508.PNG,Sandwiches,236.26,333.46,419.4,550.89
frame_000509.PNG,Sandwiches,238.05,328.99,416.09000000000003,551.62
frame_000510.PNG,Sandwiches,239.85,324.51,412.77,552.36
frame_000511.PNG,Sandwiches,240.31,326.45,411.93,551.54
frame_000512.PNG,Sandwiches,240.78,328.38,411.09000000000003,550.71
frame_000513.PNG,Sandwiches,241.24,330.32,410.25,549.89
frame_000514.PNG,Sandwiches,241.71,332.26,409.40999999999997,549.06
frame_000515.PNG,Sandwiches,242.18,334.19,408.57,548.24
frame_000516.PNG,Sandwiches,242.64,336.13,407.73,547.42
frame_000517.PNG,Sandwiches,241.81,337.03,406.9,548.31
frame_000518.PNG,Sandwiches,240.98,337.92,406.08,549.21
frame_000519.PNG,Sandwiches,240.15,338.82,405.25,550.11
frame_000520.PNG,Sandwiches,239.32,339.72,404.41999999999996,551.01
frame_000521.PNG,Sandwiches,238.49,340.62,403.59000000000003,551.91
frame_000522.PNG,Sandwiches,237.66,341.52,402.76,552.81
frame_000523.PNG,Sandwiches,236.83,342.42,401.93,553.71
frame_000524.PNG,Sandwiches,236.0,343.31,401.1,554.6
frame_000525.PNG,Sandwiches,235.02,362.7,392.51,563.97
frame_000526.PNG,Sandwiches,234.03,382.09,383.91999999999996,573.3499999999999
frame_000527.PNG,Sandwiches,233.04,401.47,375.33,582.72
frame_000528.PNG,Sandwiches,234.11,402.13,375.52,584.0799999999999
frame_000529.PNG,Sandwiches,235.18,402.8,375.71000000000004,585.45
frame_000530.PNG,Sandwiches,236.25,403.46,375.9,586.81
frame_000531.PNG,Sandwiches,237.32,404.13,376.09000000000003,588.1800000000001
frame_000532.PNG,Sandwiches,238.39,404.79,376.27,589.54
frame_000533.PNG,Sandwiches,239.46,405.45,376.46000000000004,590.91
frame_000534.PNG,Sandwiches,240.53,406.12,376.65,592.27
frame_000535.PNG,Sandwiches,241.6,406.78,376.84000000000003,593.64
frame_000536.PNG,Sandwiches,242.67,407.45,377.03,595.01
frame_000537.PNG,Sandwiches,243.75,408.11,377.22,596.37
frame_000538.PNG,Sandwiches,244.82,408.77,377.4,597.74
frame_000539.PNG,Sandwiches,245.89,409.44,377.59,599.1
frame_000540.PNG,Sandwiches,246.96,410.1,377.78,600.47
frame_000541.PNG,Sandwiches,248.03,410.77,377.97,601.8299999999999
frame_000542.PNG,Sandwiches,249.1,411.43,378.15999999999997,603.2
frame_000543.PNG,Sandwiches,250.17,412.09,378.34,604.56
frame_000544.PNG,Sandwiches,251.24,412.76,378.53000000000003,605.93
frame_000545.PNG,Sandwiches,252.31,413.42,378.72,607.29
frame_000546.PNG,Sandwiches,247.52,412.13,373.93,606.01
frame_000547.PNG,Sandwiches,242.72,410.84,369.13,604.72
frame_000548.PNG,Sandwiches,237.93,409.55,364.34000000000003,603.4300000000001
frame_000549.PNG,Sandwiches,237.93,409.55,364.34000000000003,603.4300000000001
frame_000550.PNG,Sandwiches,237.93,409.55,364.34000000000003,603.4300000000001
frame_000551.PNG,Sandwiches,234.8,411.58,361.21000000000004,605.45
frame_000552.PNG,Sandwiches,231.66,413.61,358.07,607.48
frame_000553.PNG,Sandwiches,228.53,415.63,354.94,609.51
frame_000554.PNG,Sandwiches,226.66,416.95,353.07,610.8199999999999
frame_000555.PNG,Sandwiches,224.8,418.26,351.21000000000004,612.13
frame_000556.PNG,Sandwiches,222.93,419.57,349.34000000000003,613.45
frame_000557.PNG,Sandwiches,221.06,420.89,347.48,614.76
frame_000558.PNG,Sandwiches,219.2,422.2,345.61,616.0699999999999
frame_000559.PNG,Sandwiches,217.33,423.51,343.74,617.39
frame_000560.PNG,Sandwiches,215.47,424.83,341.88,618.7
frame_000561.PNG,Sandwiches,213.6,426.14,340.01,620.01
frame_000562.PNG,Sandwiches,207.24,429.46,333.65,623.3299999999999
frame_000563.PNG,Sandwiches,200.88,432.77,327.28999999999996,626.65
frame_000564.PNG,Sandwiches,193.42,432.22,319.83,626.09
frame_000565.PNG,Sandwiches,185.95,431.67,312.36,625.54
frame_000566.PNG,Sandwiches,182.51,436.12,306.94,617.23
frame_000567.PNG,Sandwiches,179.08,440.57,301.52,608.92
frame_000568.PNG,Sandwiches,175.5,440.78,287.96,607.3299999999999
frame_000569.PNG,Sandwiches,171.93,440.99,274.41,605.73
frame_000570.PNG,Sandwiches,167.51,448.73,269.99,613.48
frame_000571.PNG,Sandwiches,164.19,448.73,266.67,613.48
frame_000572.PNG,Sandwiches,153.13,455.92,255.61,620.6700000000001
frame_000573.PNG,Sandwiches,150.64,459.24,253.12,623.98
frame_000574.PNG,Sandwiches,148.16,462.55,250.64,627.3
frame_000575.PNG,Sandwiches,138.76,464.21,241.24,628.96
frame_000576.PNG,Sandwiches,130.09,482.19,214.5,626.52
frame_000577.PNG,Sandwiches,123.45,485.79,207.87,630.11
frame_000578.PNG,Sandwiches,116.82,489.38,201.23,633.71
frame_000579.PNG,Sandwiches,113.5,493.43,197.91,637.76
frame_000580.PNG,Sandwiches,110.18,497.49,194.60000000000002,641.82
frame_000581.PNG,Sandwiches,106.87,501.54,191.28,645.87
frame_000582.PNG,Sandwiches,103.82,507.35,188.24,651.6800000000001
frame_000583.PNG,Sandwiches,100.78,513.16,185.2,657.48
frame_000584.PNG,Sandwiches,101.73,517.9,176.79000000000002,656.3299999999999
frame_000585.PNG,Sandwiches,102.68,522.65,168.38,655.18
frame_000586.PNG,Sandwiches,103.24,525.14,168.93,657.67
frame_000587.PNG,Sandwiches,103.79,527.62,169.49,660.16
frame_000588.PNG,Sandwiches,99.64,532.05,165.34,664.5799999999999
frame_000589.PNG,Sandwiches,95.5,536.47,161.19,669.01
frame_000590.PNG,Sandwiches,93.28,538.68,158.98000000000002,671.2199999999999
frame_000591.PNG,Sandwiches,91.07,540.89,156.76999999999998,673.43
frame_000592.PNG,Sandwiches,89.69,542.83,155.39,675.36
frame_000593.PNG,Sandwiches,88.31,544.76,154.0,677.3
frame_000594.PNG,Sandwiches,84.71,547.81,150.41,680.3399999999999
frame_000595.PNG,Sandwiches,81.12,550.85,146.81,683.38
frame_000596.PNG,Sandwiches,80.86,555.21,143.19,678.19
frame_000597.PNG,Sandwiches,80.6,559.56,139.57,672.99
frame_000598.PNG,Sandwiches,80.52,560.43,139.49,673.8599999999999
frame_000599.PNG,Sandwiches,80.44,561.3,139.41,674.73
frame_000600.PNG,Sandwiches,80.36,562.17,139.34,675.5999999999999
frame_000601.PNG,Sandwiches,80.28,563.04,139.26,676.47
frame_000602.PNG,Sandwiches,80.2,563.91,139.18,677.3399999999999
frame_000603.PNG,Sandwiches,80.12,564.78,139.1,678.21
frame_000604.PNG,Sandwiches,80.04,565.64,139.02,679.0699999999999
frame_000605.PNG,Sandwiches,81.15,563.99,140.12,677.41
frame_000606.PNG,Sandwiches,82.25,562.33,141.23,675.76
frame_000607.PNG,Sandwiches,83.36,560.67,142.34,674.0999999999999
frame_000608.PNG,Sandwiches,82.25,557.35,141.23,670.78
frame_000609.PNG,Sandwiches,81.15,554.03,140.12,667.46
frame_000610.PNG,Sandwiches,80.04,550.71,139.02,664.1400000000001
frame_000611.PNG,Sandwiches,81.7,547.95,140.68,661.3800000000001
frame_000612.PNG,Sandwiches,83.36,545.18,142.34,658.6099999999999
frame_000613.PNG,Sandwiches,85.02,542.42,144.0,655.8499999999999
frame_000614.PNG,Sandwiches,88.89,539.1,147.87,652.53
frame_000615.PNG,Sandwiches,92.76,535.78,151.74,649.21
frame_000616.PNG,Sandwiches,94.42,532.47,153.4,645.9000000000001
frame_000617.PNG,Sandwiches,96.08,529.15,155.06,642.5799999999999
frame_000618.PNG,Sandwiches,97.74,525.83,156.72,639.26
frame_000619.PNG,Sandwiches,103.82,518.64,162.79999999999998,632.0699999999999
frame_000620.PNG,Sandwiches,103.14,505.83,174.54000000000002,634.97
frame_000621.PNG,Sandwiches,106.46,502.79,177.86,631.9300000000001
frame_000622.PNG,Sandwiches,109.78,499.75,181.17000000000002,628.89
frame_000623.PNG,Sandwiches,111.14,488.69,185.05,621.16
frame_000624.PNG,Sandwiches,112.5,477.63,188.92000000000002,613.4300000000001
frame_000625.PNG,Sandwiches,111.1,467.88,195.3,606.0799999999999
frame_000626.PNG,Sandwiches,116.63,465.11,200.82999999999998,603.32
frame_000627.PNG,Sandwiches,116.99,458.83,208.17000000000002,604.0799999999999
frame_000628.PNG,Sandwiches,118.93,457.17,210.11,602.4200000000001
frame_000629.PNG,Sandwiches,120.87,455.51,212.04000000000002,600.76
frame_000630.PNG,Sandwiches,124.54,447.0,218.31,598.79
frame_000631.PNG,Sandwiches,128.21,438.48,224.58,596.8100000000001
frame_000632.PNG,Sandwiches,135.4,437.65,231.77,595.98
frame_000633.PNG,Sandwiches,142.59,436.82,238.96,595.15
frame_000634.PNG,Sandwiches,144.24,433.93,247.56,593.88
frame_000635.PNG,Sandwiches,145.88,431.04,256.15999999999997,592.62
frame_000636.PNG,Sandwiches,150.86,426.07,261.13,587.65
frame_000637.PNG,Sandwiches,155.83,421.09,266.11,582.67
frame_000638.PNG,Sandwiches,155.46,411.0,267.87,581.44
frame_000639.PNG,Sandwiches,155.1,400.92,269.62,580.21
frame_000640.PNG,Sandwiches,158.14,399.26,272.66999999999996,578.55
frame_000641.PNG,Sandwiches,161.18,397.6,275.71000000000004,576.89
frame_000642.PNG,Sandwiches,165.05,391.52,279.58000000000004,570.81
frame_000643.PNG,Sandwiches,166.72,388.2,281.24,567.49
frame_000644.PNG,Sandwiches,169.48,384.88,284.01,564.1800000000001
frame_000645.PNG,Sandwiches,169.48,383.77,284.01,563.0699999999999
frame_000646.PNG,Sandwiches,171.33,382.48,285.86,561.78
frame_000647.PNG,Sandwiches,173.17,381.19,287.7,560.49
frame_000648.PNG,Sandwiches,175.02,379.9,289.54,559.2
frame_000649.PNG,Sandwiches,177.51,379.9,292.03,559.2
frame_000650.PNG,Sandwiches,179.99,379.9,294.52,559.2
frame_000651.PNG,Sandwiches,178.78,379.35,293.3,558.6500000000001
frame_000652.PNG,Sandwiches,177.56,378.8,292.09000000000003,558.09
frame_000653.PNG,Sandwiches,176.34,378.24,290.87,557.54
frame_000654.PNG,Sandwiches,175.13,377.69,289.65,556.99
frame_000655.PNG,Sandwiches,173.91,377.14,288.44,556.44
frame_000656.PNG,Sandwiches,174.65,378.24,289.17,557.54
frame_000657.PNG,Sandwiches,175.38,379.35,289.90999999999997,558.6500000000001
frame_000658.PNG,Sandwiches,176.12,380.46,290.65,559.75
frame_000659.PNG,Sandwiches,176.86,381.56,291.39,560.86
frame_000660.PNG,Sandwiches,177.6,382.67,292.12,561.97
frame_000661.PNG,Sandwiches,178.33,383.78,292.86,563.0699999999999
frame_000662.PNG,Sandwiches,181.93,384.6,296.46000000000004,563.9000000000001
frame_000663.PNG,Sandwiches,185.53,385.43,300.05,564.73
frame_000664.PNG,Sandwiches,186.45,385.43,300.96999999999997,564.73
frame_000665.PNG,Sandwiches,187.37,385.43,301.9,564.73
frame_000666.PNG,Sandwiches,188.29,385.43,302.82,564.73
frame_000667.PNG,Sandwiches,188.01,385.43,302.53999999999996,564.73
frame_000668.PNG,Sandwiches,187.74,385.43,302.26,564.73
frame_000669.PNG,Sandwiches,187.46,385.43,301.99,564.73
frame_000670.PNG,Sandwiches,187.18,385.43,301.71000000000004,564.73
frame_000671.PNG,Sandwiches,187.74,385.43,302.26,564.73
frame_000672.PNG,Sandwiches,188.29,385.43,302.82,564.73
frame_000673.PNG,Sandwiches,188.84,385.43,303.37,564.73
frame_000674.PNG,Sandwiches,189.39,385.43,303.91999999999996,564.73
frame_000675.PNG,Sandwiches,189.95,385.43,304.46999999999997,564.73
frame_000676.PNG,Sandwiches,190.5,385.43,305.03,564.73
frame_000677.PNG,Sandwiches,191.79,385.43,306.32,564.73
frame_000678.PNG,Sandwiches,193.08,385.43,307.61,564.73
frame_000679.PNG,Sandwiches,194.37,385.43,308.9,564.73
frame_000680.PNG,Sandwiches,195.29,385.99,309.82,565.28
frame_000681.PNG,Sandwiches,196.21,386.54,310.74,565.84
frame_000682.PNG,Sandwiches,197.13,387.09,311.65999999999997,566.39
frame_000683.PNG,Sandwiches,192.99,389.03,307.52,568.3199999999999
frame_000684.PNG,Sandwiches,188.84,390.96,303.37,570.26
frame_000685.PNG,Sandwiches,189.55,392.07,304.08000000000004,571.37
frame_000686.PNG,Sandwiches,190.27,393.17,304.79,572.47
frame_000687.PNG,Sandwiches,190.98,394.28,305.5,573.5799999999999
frame_000688.PNG,Sandwiches,191.69,395.39,306.22,574.68
frame_000689.PNG,Sandwiches,192.4,396.49,306.93,575.79
frame_000690.PNG,Sandwiches,193.11,397.6,307.64,576.9000000000001
frame_000691.PNG,Sandwiches,193.82,398.71,308.35,578.0
frame_000692.PNG,Sandwiches,195.48,400.36,310.01,579.6600000000001
frame_000693.PNG,Sandwiches,197.14,402.02,311.66999999999996,581.3199999999999
frame_000694.PNG,Sandwiches,197.83,402.57,312.36,581.87
frame_000695.PNG,Sandwiches,198.53,403.13,313.05,582.42
frame_000696.PNG,Sandwiches,199.22,403.68,313.75,582.98
frame_000697.PNG,Sandwiches,199.91,404.23,314.44,583.53
frame_000698.PNG,Sandwiches,201.02,405.52,315.54,584.8199999999999
frame_000699.PNG,Sandwiches,202.12,406.81,316.65,586.11
frame_000700.PNG,Sandwiches,203.23,408.1,317.76,587.4000000000001
frame_000701.PNG,Sandwiches,203.94,408.1,318.47,587.4000000000001
frame_000702.PNG,Sandwiches,204.65,408.1,319.18,587.4000000000001
frame_000703.PNG,Sandwiches,205.36,408.1,319.89,587.4000000000001
frame_000704.PNG,Sandwiches,206.07,408.1,320.6,587.4000000000001
frame_000705.PNG,Sandwiches,206.78,408.1,321.31,587.4000000000001
frame_000706.PNG,Sandwiches,207.5,408.1,322.02,587.4000000000001
frame_000707.PNG,Sandwiches,208.21,408.1,322.73,587.4000000000001
frame_000708.PNG,Sandwiches,208.94,409.21,323.47,588.51
frame_000709.PNG,Sandwiches,209.68,410.32,324.21000000000004,589.61
frame_000710.PNG,Sandwiches,210.42,411.42,324.95,590.72
frame_000711.PNG,Sandwiches,210.42,411.98,324.95,591.27
frame_000712.PNG,Sandwiches,210.42,412.53,324.95,591.8299999999999
frame_000713.PNG,Sandwiches,208.76,414.0,323.28999999999996,593.3
frame_000714.PNG,Sandwiches,207.1,415.48,321.63,594.78
frame_000715.PNG,Sandwiches,205.44,416.95,319.97,596.25
frame_000716.PNG,Sandwiches,205.31,417.7,322.4,597.81
frame_000717.PNG,Sandwiches,205.19,418.44,324.82,599.37
frame_000718.PNG,Sandwiches,205.06,419.19,327.25,600.9300000000001
frame_000719.PNG,Sandwiches,204.93,419.93,329.68,602.49
frame_000720.PNG,Sandwiches,204.8,420.68,332.11,604.05
frame_000721.PNG,Sandwiches,204.67,421.42,334.53,605.61
frame_000722.PNG,Sandwiches,254.64,-42.77,767.97,582.0500000000001
frame_000723.PNG,Sandwiches,209.89,1.19,639.05,629.9000000000001
frame_000724.PNG,Sandwiches,169.52,149.02,534.29,632.66
frame_000725.PNG,Sandwiches,127.11,253.76,465.17,627.45
frame_000726.PNG,Sandwiches,132.36,291.6,358.12,599.38
frame_000727.PNG,Sandwiches,124.02,374.73,349.78,582.29
frame_000728.PNG,Sandwiches,128.8,402.72,304.76,582.5
frame_000729.PNG,Sandwiches,133.59,430.71,259.74,582.72
frame_000730.PNG,Sandwiches,131.81,468.02,238.39,586.8299999999999
frame_000732.PNG,Sandwiches,562.15,0.0,1071.0,213.61
frame_000733.PNG,Sandwiches,532.69,0.0,1041.53,209.23
frame_000734.PNG,Sandwiches,503.22,0.0,1012.07,204.85
frame_000735.PNG,Sandwiches,485.71,0.8,994.55,205.64000000000001
frame_000736.PNG,Sandwiches,478.14,0.6,986.99,205.44
frame_000737.PNG,Sandwiches,470.58,0.4,979.42,205.24
frame_000738.PNG,Sandwiches,463.01,0.2,971.86,205.04
frame_000739.PNG,Sandwiches,455.45,0.0,964.29,204.85
frame_000740.PNG,Sandwiches,455.45,0.0,964.29,235.9
frame_000741.PNG,Sandwiches,453.06,0.48,954.73,238.76999999999998
frame_000742.PNG,Sandwiches,450.67,0.95,945.1800000000001,241.63
frame_000743.PNG,Sandwiches,448.29,1.43,935.62,244.5
frame_000744.PNG,Sandwiches,445.9,1.9,926.0699999999999,247.37
frame_000745.PNG,Sandwiches,426.78,0.0,857.5999999999999,293.2
frame_000746.PNG,Sandwiches,419.93,-92.92,783.87,291.60999999999996
frame_000747.PNG,Sandwiches,381.81,-67.28,704.9200000000001,339.28
frame_000748.PNG,Sandwiches,368.96,-31.11,672.75,366.78999999999996
frame_000749.PNG,Sandwiches,356.1,5.05,640.58,394.31
frame_000750.PNG,Sandwiches,336.72,90.07,574.76,445.49
frame_000751.PNG,Sandwiches,309.79,171.47,511.74,464.39
frame_000752.PNG,Sandwiches,293.68,240.83,466.55,501.77
frame_000753.PNG,Sandwiches,274.61,289.41,430.69000000000005,516.12
frame_000754.PNG,Sandwiches,269.25,311.1,421.34000000000003,527.87
frame_000755.PNG,Sandwiches,263.89,332.8,411.99,539.61
frame_000756.PNG,Sandwiches,256.49,360.71,390.74,557.06
frame_000757.PNG,Sandwiches,256.49,377.43,390.75,573.78
frame_000758.PNG,Sandwiches,256.49,399.73,390.74,596.08
frame_000759.PNG,Sandwiches,263.76,435.76,368.36,612.59
frame_000760.PNG,Sandwiches,264.63,446.85,367.89,615.04
frame_000761.PNG,Sandwiches,265.5,457.94,367.42,617.5
frame_000762.PNG,Sandwiches,268.26,472.08,363.06,632.02
frame_000763.PNG,Sandwiches,263.48,482.44,358.29,642.37
frame_000764.PNG,Sandwiches,263.48,495.18,358.29,655.11
frame_000765.PNG,Sandwiches,261.09,508.71,355.9,668.65
frame_000766.PNG,Sandwiches,263.48,508.71,358.29,668.65
frame_000767.PNG,Sandwiches,263.48,511.1,358.29,671.04
frame_000768.PNG,Sandwiches,257.91,517.48,352.71000000000004,677.4100000000001
frame_000769.PNG,Sandwiches,255.52,522.25,350.32,682.19
frame_000770.PNG,Sandwiches,249.15,525.44,343.95,685.3700000000001
frame_000771.PNG,Sandwiches,249.5,536.63,334.82,671.77
frame_000772.PNG,Sandwiches,246.32,538.49,331.63,673.63
frame_000773.PNG,Sandwiches,243.13,540.35,328.45,675.48
frame_000774.PNG,Sandwiches,239.95,542.2,325.27,677.34
frame_000775.PNG,Sandwiches,237.56,542.2,322.88,677.34
frame_000776.PNG,Sandwiches,235.17,542.2,320.49,677.34
frame_000777.PNG,Sandwiches,233.58,544.19,318.9,679.33
frame_000778.PNG,Sandwiches,231.98,546.18,317.29999999999995,681.3199999999999
frame_000779.PNG,Sandwiches,226.41,551.76,311.73,686.9
frame_000780.PNG,Sandwiches,218.19,544.37,303.5,687.36
frame_000781.PNG,Sandwiches,219.78,541.18,305.1,684.18
frame_000782.PNG,Sandwiches,211.02,545.96,296.34000000000003,688.96
frame_000783.PNG,Sandwiches,208.63,547.56,293.95,690.55
frame_000784.PNG,Sandwiches,206.24,549.15,291.56,692.15
frame_000785.PNG,Sandwiches,202.79,549.15,288.11,692.15
frame_000786.PNG,Sandwiches,199.34,549.15,284.65999999999997,692.15
frame_000787.PNG,Sandwiches,195.89,549.15,281.21,692.15
frame_000788.PNG,Sandwiches,194.3,549.15,279.62,692.15
frame_000789.PNG,Sandwiches,192.71,549.15,278.02,692.15
frame_000790.PNG,Sandwiches,191.11,549.15,276.43,692.14
frame_000791.PNG,Sandwiches,189.04,546.92,274.36,689.92
frame_000792.PNG,Sandwiches,186.97,544.69,272.28999999999996,687.69
frame_000793.PNG,Sandwiches,184.9,542.46,270.22,685.46
frame_000794.PNG,Sandwiches,182.83,540.23,268.15,683.23
frame_000795.PNG,Sandwiches,180.76,538.0,266.08,681.0
frame_000796.PNG,Sandwiches,178.64,538.0,263.96,681.0
frame_000797.PNG,Sandwiches,176.52,538.0,261.83000000000004,681.0
frame_000798.PNG,Sandwiches,174.39,538.0,259.71,681.0
frame_000799.PNG,Sandwiches,173.2,539.99,258.52,682.99
frame_000800.PNG,Sandwiches,172.01,541.98,257.32,684.98
frame_000801.PNG,Sandwiches,171.61,539.4,256.93,682.39
frame_000802.PNG,Sandwiches,171.21,536.81,256.53,679.8
frame_000803.PNG,Sandwiches,170.81,534.22,256.13,677.22
frame_000804.PNG,Sandwiches,170.41,531.63,255.73,674.63
frame_000805.PNG,Sandwiches,170.41,530.04,255.73,673.04
frame_000806.PNG,Sandwiches,170.41,528.45,255.73,671.44
frame_000807.PNG,Sandwiches,170.41,526.85,255.73,669.85
frame_000808.PNG,Sandwiches,172.01,525.0,257.32,667.99
frame_000809.PNG,Sandwiches,173.6,523.14,258.91999999999996,666.13
frame_000810.PNG,Sandwiches,175.19,521.28,260.51,664.28
